,index,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,responses,filename,task,subj_id,label1,label2,mixtureCoeff,id1,id2,class_pair
963,1080,multiple-slider,39,502716,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,7047.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Frog_5936_Truck_545.png,rate_mixture,,Frog,Truck,0.25,5936.0,545.0,Frog_5936_Truck_545.png
964,1081,multiple-slider,40,512762,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,10040.700000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Bird_9873_Horse_8733.png,rate_mixture,,Bird,Horse,0.25,9873.0,8733.0,Bird_9873_Horse_8733.png
965,1082,multiple-slider,41,523552,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,10786.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":84,""confidence"":92}",mixed_0.25_Automobile_1378_Bird_5708.png,rate_mixture,,Automobile,Bird,0.25,1378.0,5708.0,Automobile_1378_Bird_5708.png
966,1083,multiple-slider,42,532823,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,9267.400000095367,,,,"[0,1]",,,,,,"{""mixingcoeff"":79,""confidence"":98}",mixed_0.75_Automobile_3149_Frog_710.png,rate_mixture,,Automobile,Frog,0.75,3149.0,710.0,Automobile_3149_Frog_710.png
967,1084,multiple-slider,43,540179,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,7353.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":91,""confidence"":83}",mixed_0.25_Airplane_5475_Truck_9817.png,rate_mixture,,Airplane,Truck,0.25,5475.0,9817.0,Airplane_5475_Truck_9817.png
968,1085,multiple-slider,44,546244,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,6062.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":96}",mixed_0.25_Frog_7945_Ship_8189.png,rate_mixture,,Frog,Ship,0.25,7945.0,8189.0,Frog_7945_Ship_8189.png
969,1086,multiple-slider,45,555318,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,9071.099999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":80,""confidence"":95}",mixed_0.5_Airplane_7880_Automobile_5181.png,rate_mixture,,Airplane,Automobile,0.5,7880.0,5181.0,Airplane_7880_Automobile_5181.png
970,1087,multiple-slider,46,563005,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,7683.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":94,""confidence"":100}",mixed_0.1_Horse_6099_Ship_4787.png,rate_mixture,,Horse,Ship,0.1,6099.0,4787.0,Horse_6099_Ship_4787.png
971,1088,multiple-slider,47,573917,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,10909.899999856949,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Cat_5313_Frog_5865.png,rate_mixture,,Cat,Frog,0.1,5313.0,5865.0,Cat_5313_Frog_5865.png
972,1089,multiple-slider,48,582175,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,8253.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":80}",mixed_0.5_Airplane_2109_Ship_4869.png,rate_mixture,,Airplane,Ship,0.5,2109.0,4869.0,Airplane_2109_Ship_4869.png
973,1090,multiple-slider,49,589241,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,7063.700000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":91,""confidence"":88}",mixed_0.1_Airplane_3820_Deer_5786.png,rate_mixture,,Airplane,Deer,0.1,3820.0,5786.0,Airplane_3820_Deer_5786.png
974,1091,multiple-slider,50,599526,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,10281.899999856949,,,,"[0,1]",,,,,,"{""mixingcoeff"":90,""confidence"":94}",mixed_0.5_Automobile_7276_Truck_9382.png,rate_mixture,,Automobile,Truck,0.5,7276.0,9382.0,Automobile_7276_Truck_9382.png
975,1092,multiple-slider,51,605035,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,5506.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":87}",mixed_0.9_Cat_9141_Horse_8514.png,rate_mixture,,Cat,Horse,0.9,9141.0,8514.0,Cat_9141_Horse_8514.png
976,1093,multiple-slider,52,612946,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,7907.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":92}",mixed_0.1_Airplane_97_Ship_1843.png,rate_mixture,,Airplane,Ship,0.1,97.0,1843.0,Airplane_97_Ship_1843.png
977,1094,multiple-slider,53,621131,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,8182.100000143051,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":94}",mixed_0.9_Cat_2963_Horse_9331.png,rate_mixture,,Cat,Horse,0.9,2963.0,9331.0,Cat_2963_Horse_9331.png
978,1095,multiple-slider,54,630184,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,9050.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":84,""confidence"":91}",mixed_0.1_Bird_195_Deer_7239.png,rate_mixture,,Bird,Deer,0.1,195.0,7239.0,Bird_195_Deer_7239.png
979,1096,multiple-slider,55,637320,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,7133.199999809265,,,,"[0,1]",,,,,,"{""mixingcoeff"":94,""confidence"":93}",mixed_0.1_Airplane_9951_Bird_7944.png,rate_mixture,,Airplane,Bird,0.1,9951.0,7944.0,Airplane_9951_Bird_7944.png
980,1097,multiple-slider,56,645340,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,8016.899999856949,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":65}",mixed_0.25_Frog_3936_Ship_1510.png,rate_mixture,,Frog,Ship,0.25,3936.0,1510.0,Frog_3936_Ship_1510.png
981,1098,multiple-slider,57,653105,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,7762.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":11,""confidence"":66}",mixed_0.75_Dog_514_Truck_2382.png,rate_mixture,,Dog,Truck,0.75,514.0,2382.0,Dog_514_Truck_2382.png
982,1099,multiple-slider,58,659934,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,6825.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":75}",mixed_0.75_Automobile_8155_Bird_837.png,rate_mixture,,Automobile,Bird,0.75,8155.0,837.0,Automobile_8155_Bird_837.png
983,1100,multiple-slider,59,666612,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,6675.100000143051,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":82}",mixed_0.75_Airplane_4374_Frog_927.png,rate_mixture,,Airplane,Frog,0.75,4374.0,927.0,Airplane_4374_Frog_927.png
984,1101,multiple-slider,60,674174,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,7558.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":7,""confidence"":74}",mixed_0.9_Deer_4159_Dog_2003.png,rate_mixture,,Deer,Dog,0.9,4159.0,2003.0,Deer_4159_Dog_2003.png
985,1102,multiple-slider,61,680300,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,6123.100000143051,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":68}",mixed_0.9_Horse_8535_Truck_5063.png,rate_mixture,,Horse,Truck,0.9,8535.0,5063.0,Horse_8535_Truck_5063.png
986,1103,multiple-slider,62,688359,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,8056.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":87}",mixed_0.1_Automobile_6431_Truck_6193.png,rate_mixture,,Automobile,Truck,0.1,6431.0,6193.0,Automobile_6431_Truck_6193.png
987,1104,multiple-slider,63,700898,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,12534.799999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":33}",mixed_0.5_Cat_4710_Deer_7744.png,rate_mixture,,Cat,Deer,0.5,4710.0,7744.0,Cat_4710_Deer_7744.png
988,1105,multiple-slider,64,707208,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,6307.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Bird_7951_Dog_7787.png,rate_mixture,,Bird,Dog,0.9,7951.0,7787.0,Bird_7951_Dog_7787.png
989,1106,multiple-slider,65,714289,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,7078.200000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":88}",mixed_0.9_Dog_3083_Frog_4859.png,rate_mixture,,Dog,Frog,0.9,3083.0,4859.0,Dog_3083_Frog_4859.png
990,1107,multiple-slider,66,722992,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,8700.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":3,""confidence"":95}",mixed_0.75_Frog_4291_Truck_3344.png,rerun_rate_mixture,,Frog,Truck,0.75,4291.0,3344.0,Frog_4291_Truck_3344.png
991,1108,multiple-slider,67,729288,g3egk2o5ky6jk66,633dba58fdd310c8d2d6d7e5,2,6293.200000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":96}",mixed_0.9_Bird_3721_Cat_332.png,rerun_rate_mixture,,Bird,Cat,0.9,3721.0,332.0,Bird_3721_Cat_332.png
992,1116,multiple-slider,6,343467,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,32976.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":25,""confidence"":100}",mixed_0.5_Cat_256_Dog_9774.png,rate_mixture,,Cat,Dog,0.5,256.0,9774.0,Cat_256_Dog_9774.png
993,1117,multiple-slider,7,368237,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,24763.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":91,""confidence"":100}",mixed_0.5_Deer_4834_Ship_1279.png,rate_mixture,,Deer,Ship,0.5,4834.0,1279.0,Deer_4834_Ship_1279.png
994,1118,multiple-slider,8,408660,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,40419.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":40,""confidence"":87}",mixed_0.75_Airplane_4356_Horse_2791.png,rate_mixture,,Airplane,Horse,0.75,4356.0,2791.0,Airplane_4356_Horse_2791.png
995,1119,multiple-slider,9,427348,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,18683.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.5_Airplane_9973_Horse_9672.png,rate_mixture,,Airplane,Horse,0.5,9973.0,9672.0,Airplane_9973_Horse_9672.png
996,1120,multiple-slider,10,445644,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,18291.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Automobile_8238_Horse_5693.png,rate_mixture,,Automobile,Horse,0.9,8238.0,5693.0,Automobile_8238_Horse_5693.png
997,1121,multiple-slider,11,460508,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14859.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Airplane_2215_Truck_349.png,rate_mixture,,Airplane,Truck,0.9,2215.0,349.0,Airplane_2215_Truck_349.png
998,1122,multiple-slider,12,476117,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15603.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":6,""confidence"":100}",mixed_0.5_Automobile_240_Bird_2066.png,rate_mixture,,Automobile,Bird,0.5,240.0,2066.0,Automobile_240_Bird_2066.png
999,1123,multiple-slider,13,490996,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14874.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":82,""confidence"":100}",mixed_0.5_Airplane_2110_Truck_6542.png,rate_mixture,,Airplane,Truck,0.5,2110.0,6542.0,Airplane_2110_Truck_6542.png
1000,1124,multiple-slider,14,506261,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15259.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":4,""confidence"":100}",mixed_0.75_Automobile_6816_Horse_4825.png,rate_mixture,,Automobile,Horse,0.75,6816.0,4825.0,Automobile_6816_Horse_4825.png
1001,1125,multiple-slider,15,521405,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15138.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":84}",mixed_0.5_Deer_3364_Horse_198.png,rate_mixture,,Deer,Horse,0.5,3364.0,198.0,Deer_3364_Horse_198.png
1002,1126,multiple-slider,16,537261,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15850.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":97,""confidence"":100}",mixed_0.1_Automobile_7309_Frog_9762.png,rate_mixture,,Automobile,Frog,0.1,7309.0,9762.0,Automobile_7309_Frog_9762.png
1003,1127,multiple-slider,17,551860,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14594.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":94,""confidence"":94}",mixed_0.25_Cat_453_Horse_4054.png,rate_mixture,,Cat,Horse,0.25,453.0,4054.0,Cat_453_Horse_4054.png
1004,1128,multiple-slider,18,569740,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,17876.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":71}",mixed_0.75_Bird_4706_Ship_6961.png,rate_mixture,,Bird,Ship,0.75,4706.0,6961.0,Bird_4706_Ship_6961.png
1005,1129,multiple-slider,19,583956,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14211.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":97,""confidence"":94}",mixed_0.25_Airplane_4701_Horse_867.png,rate_mixture,,Airplane,Horse,0.25,4701.0,867.0,Airplane_4701_Horse_867.png
1006,1130,multiple-slider,20,598204,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14243.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":3,""confidence"":100}",mixed_0.75_Cat_945_Horse_6318.png,rate_mixture,,Cat,Horse,0.75,945.0,6318.0,Cat_945_Horse_6318.png
1007,1131,multiple-slider,21,614469,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,16259.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":4,""confidence"":100}",mixed_0.9_Frog_3442_Truck_981.png,rate_mixture,,Frog,Truck,0.9,3442.0,981.0,Frog_3442_Truck_981.png
1008,1132,multiple-slider,22,627453,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,12979.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":2,""confidence"":100}",mixed_0.9_Bird_322_Truck_9517.png,rate_mixture,,Bird,Truck,0.9,322.0,9517.0,Bird_322_Truck_9517.png
1009,1133,multiple-slider,23,637996,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,10538.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Dog_3026_Horse_2340.png,rate_mixture,,Dog,Horse,0.1,3026.0,2340.0,Dog_3026_Horse_2340.png
1010,1134,multiple-slider,24,652820,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14818.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Bird_1587_Deer_4220.png,rate_mixture,,Bird,Deer,0.75,1587.0,4220.0,Bird_1587_Deer_4220.png
1011,1135,multiple-slider,25,676414,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,23588.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":3,""confidence"":96}",mixed_0.75_Deer_7326_Truck_411.png,rate_mixture,,Deer,Truck,0.75,7326.0,411.0,Deer_7326_Truck_411.png
1012,1136,multiple-slider,26,693398,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,16979.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":3,""confidence"":95}",mixed_0.9_Automobile_5909_Horse_7963.png,rate_mixture,,Automobile,Horse,0.9,5909.0,7963.0,Automobile_5909_Horse_7963.png
1013,1137,multiple-slider,27,710125,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,16721.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":84,""confidence"":88}",mixed_0.25_Airplane_4340_Ship_6049.png,rate_mixture,,Airplane,Ship,0.25,4340.0,6049.0,Airplane_4340_Ship_6049.png
1014,1138,multiple-slider,28,721621,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,11491.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":93,""confidence"":92}",mixed_0.1_Deer_2134_Dog_7820.png,rate_mixture,,Deer,Dog,0.1,2134.0,7820.0,Deer_2134_Dog_7820.png
1015,1139,multiple-slider,29,737253,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15627.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":78,""confidence"":60}",mixed_0.1_Bird_6252_Truck_8054.png,rate_mixture,,Bird,Truck,0.1,6252.0,8054.0,Bird_6252_Truck_8054.png
1016,1140,multiple-slider,30,752645,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15386.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":59,""confidence"":50}",mixed_0.1_Automobile_7236_Cat_5532.png,rate_mixture,,Automobile,Cat,0.1,7236.0,5532.0,Automobile_7236_Cat_5532.png
1017,1141,multiple-slider,31,765701,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,13051.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Cat_9562_Truck_9927.png,rate_mixture,,Cat,Truck,0.9,9562.0,9927.0,Cat_9562_Truck_9927.png
1018,1142,multiple-slider,32,793468,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,27763.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":95,""confidence"":90}",mixed_0.25_Airplane_1010_Deer_5786.png,rate_mixture,,Airplane,Deer,0.25,1010.0,5786.0,Airplane_1010_Deer_5786.png
1019,1143,multiple-slider,33,804741,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,11267.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.9_Automobile_6431_Dog_5467.png,rate_mixture,,Automobile,Dog,0.9,6431.0,5467.0,Automobile_6431_Dog_5467.png
1020,1144,multiple-slider,34,820326,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15579.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":96,""confidence"":98}",mixed_0.25_Airplane_9565_Frog_7527.png,rate_mixture,,Airplane,Frog,0.25,9565.0,7527.0,Airplane_9565_Frog_7527.png
1021,1145,multiple-slider,35,836230,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15899.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":97,""confidence"":86}",mixed_0.1_Dog_3496_Frog_3793.png,rate_mixture,,Dog,Frog,0.1,3496.0,3793.0,Dog_3496_Frog_3793.png
1022,1146,multiple-slider,36,852798,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,16562.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":13,""confidence"":84}",mixed_0.9_Bird_837_Horse_9883.png,rate_mixture,,Bird,Horse,0.9,837.0,9883.0,Bird_837_Horse_9883.png
1023,1147,multiple-slider,37,868052,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15251.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":93}",mixed_0.25_Cat_336_Truck_2817.png,rate_mixture,,Cat,Truck,0.25,336.0,2817.0,Cat_336_Truck_2817.png
1024,1148,multiple-slider,38,894852,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,26796.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":49,""confidence"":89}",mixed_0.5_Deer_9610_Ship_1713.png,rate_mixture,,Deer,Ship,0.5,9610.0,1713.0,Deer_9610_Ship_1713.png
1025,1149,multiple-slider,39,911724,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,16867.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":94,""confidence"":85}",mixed_0.1_Cat_9142_Deer_7628.png,rate_mixture,,Cat,Deer,0.1,9142.0,7628.0,Cat_9142_Deer_7628.png
1026,1150,multiple-slider,40,929781,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,18049.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":60,""confidence"":50}",mixed_0.5_Cat_8386_Dog_729.png,rate_mixture,,Cat,Dog,0.5,8386.0,729.0,Cat_8386_Dog_729.png
1027,1151,multiple-slider,41,942142,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,12354.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":15,""confidence"":88}",mixed_0.5_Airplane_5618_Dog_1276.png,rate_mixture,,Airplane,Dog,0.5,5618.0,1276.0,Airplane_5618_Dog_1276.png
1028,1152,multiple-slider,42,957510,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,15363.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":9,""confidence"":91}",mixed_0.75_Dog_7263_Frog_5412.png,rate_mixture,,Dog,Frog,0.75,7263.0,5412.0,Dog_7263_Frog_5412.png
1029,1153,multiple-slider,43,971581,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14066.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":100}",mixed_0.5_Dog_7421_Horse_1899.png,rate_mixture,,Dog,Horse,0.5,7421.0,1899.0,Dog_7421_Horse_1899.png
1030,1154,multiple-slider,44,986412,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14828.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":89}",mixed_0.9_Bird_9039_Dog_2056.png,rate_mixture,,Bird,Dog,0.9,9039.0,2056.0,Bird_9039_Dog_2056.png
1031,1155,multiple-slider,45,1006116,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,19699.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":1,""confidence"":100}",mixed_0.9_Bird_1108_Horse_3241.png,rate_mixture,,Bird,Horse,0.9,1108.0,3241.0,Bird_1108_Horse_3241.png
1032,1156,multiple-slider,46,1019340,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,13220.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Horse_3561_Truck_9026.png,rate_mixture,,Horse,Truck,0.75,3561.0,9026.0,Horse_3561_Truck_9026.png
1033,1157,multiple-slider,47,1036756,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,17411.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Deer_3616_Horse_5693.png,rate_mixture,,Deer,Horse,0.9,3616.0,5693.0,Deer_3616_Horse_5693.png
1034,1158,multiple-slider,48,1062533,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,25771.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":69}",mixed_0.75_Bird_3139_Frog_4073.png,rate_mixture,,Bird,Frog,0.75,3139.0,4073.0,Bird_3139_Frog_4073.png
1035,1159,multiple-slider,49,1079765,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,17227.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":5,""confidence"":91}",mixed_0.9_Automobile_6159_Cat_9454.png,rate_mixture,,Automobile,Cat,0.9,6159.0,9454.0,Automobile_6159_Cat_9454.png
1036,1160,multiple-slider,50,1096749,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,16979.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":36,""confidence"":96}",mixed_0.5_Automobile_6982_Horse_6807.png,rate_mixture,,Automobile,Horse,0.5,6982.0,6807.0,Automobile_6982_Horse_6807.png
1037,1161,multiple-slider,51,1111508,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14754.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":5,""confidence"":64}",mixed_0.5_Dog_2205_Frog_6908.png,rate_mixture,,Dog,Frog,0.5,2205.0,6908.0,Dog_2205_Frog_6908.png
1038,1162,multiple-slider,52,1125892,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14379.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":92}",mixed_0.5_Horse_1170_Truck_5291.png,rate_mixture,,Horse,Truck,0.5,1170.0,5291.0,Horse_1170_Truck_5291.png
1039,1163,multiple-slider,53,1138733,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,12836.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Automobile_1301_Ship_8460.png,rate_mixture,,Automobile,Ship,0.1,1301.0,8460.0,Automobile_1301_Ship_8460.png
1040,1164,multiple-slider,54,1157244,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,18507.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":84,""confidence"":92}",mixed_0.25_Cat_5630_Deer_4884.png,rate_mixture,,Cat,Deer,0.25,5630.0,4884.0,Cat_5630_Deer_4884.png
1041,1165,multiple-slider,55,1169645,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,12396.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Bird_424_Ship_4145.png,rate_mixture,,Bird,Ship,0.25,424.0,4145.0,Bird_424_Ship_4145.png
1042,1166,multiple-slider,56,1179684,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,10034.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Deer_3627_Dog_230.png,rate_mixture,,Deer,Dog,0.1,3627.0,230.0,Deer_3627_Dog_230.png
1043,1167,multiple-slider,57,1196004,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,16316.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":30,""confidence"":100}",mixed_0.5_Dog_7493_Ship_8688.png,rate_mixture,,Dog,Ship,0.5,7493.0,8688.0,Dog_7493_Ship_8688.png
1044,1168,multiple-slider,58,1218053,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,22044.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":100}",mixed_0.75_Bird_1803_Horse_5320.png,rate_mixture,,Bird,Horse,0.75,1803.0,5320.0,Bird_1803_Horse_5320.png
1045,1169,multiple-slider,59,1232836,r71pr4waydjk7fj,633dba58fdd310c8d2d6d7e5,7,14779.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":79,""confidence"":69}",mixed_0.25_Airplane_8073_Ship_2578.png,rate_mixture,,Airplane,Ship,0.25,8073.0,2578.0,Airplane_8073_Ship_2578.png
