,index,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,task,class_pair
716,884,survey-html-form,18,306300,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,18000.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_7845_Dog_3424
717,885,survey-html-form,19,329000,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,22700.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Ship_8717_Truck_8922
718,886,survey-html-form,20,341600,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,12600.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_1300_Frog_6731
719,887,survey-html-form,21,367200,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,25600.0,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Airplane_4606_Ship_5355
720,888,survey-html-form,22,388100,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,20900.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_3203_Ship_3821
721,889,survey-html-form,23,400300,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,12200.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_9891_Deer_32
722,890,survey-html-form,24,427400,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,27100.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_254_Ship_9015
723,891,survey-html-form,25,433900,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,6600.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_1901_Ship_600
724,892,survey-html-form,26,445500,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,11400.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_4666_Cat_7905
725,893,survey-html-form,27,453000,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,7500.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Dog_3452_Ship_5990
726,894,survey-html-form,28,462000,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,9200.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_2442_Frog_1972
727,895,survey-html-form,29,470400,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,8300.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_78_Deer_1015
728,896,survey-html-form,30,479700,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,9300.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_6981_Cat_2698
729,897,survey-html-form,31,494800,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,15100.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_5178_Ship_3366
730,898,survey-html-form,32,509900,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,15100.0,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_9916_Deer_718
731,899,survey-html-form,33,541800,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,32000.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_3091_Ship_6141
732,900,survey-html-form,34,550800,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,8900.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_2199_Dog_6782
733,901,survey-html-form,35,558200,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,7400.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Frog_5567_Truck_1114
734,902,survey-html-form,36,568800,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,10600.0,,,"{""select"":""select0.6""}",,,,,,,rerun_select_shuffled,Bird_8166_Frog_3563
735,903,survey-html-form,37,574000,7hutrpgfbam1bth,633e13ba656728259b9f46cb,3,5200.0,,,"{""select"":""select0.6""}",,,,,,,rerun_select_shuffled,Deer_2501_Ship_9083
736,911,survey-html-form,6,176514,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,16024.100000023842,,,"{""select"":""select0.9""}",,,,,,,select_shuffled,Deer_5957_Horse_5314
737,912,survey-html-form,7,189669,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,13133.600000023842,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_4591_Dog_6199
738,913,survey-html-form,8,198668,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,8976.100000023842,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_4687_Truck_5335
739,914,survey-html-form,9,209224,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,10519.0,,,"{""select"":""select0.1""}",,,,,,,select_shuffled,Airplane_9499_Cat_6827
740,915,survey-html-form,10,220971,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,11724.600000023842,,,"{""select"":""select0.2""}",,,,,,,select_shuffled,Bird_497_Ship_4539
741,916,survey-html-form,11,233378,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,12363.899999976158,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_8812_Bird_3076
742,917,survey-html-form,12,248105,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,14704.800000071526,,,"{""select"":""select0.8""}",,,,,,,select_shuffled,Bird_6109_Horse_8918
743,918,survey-html-form,13,260627,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,12480.100000023842,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Dog_6297_Frog_9150
744,919,survey-html-form,14,274509,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,13836.5,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Cat_8778_Dog_8316
745,920,survey-html-form,15,287888,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,13337.100000023842,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_4841_Deer_954
746,921,survey-html-form,16,302849,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,14936.600000023842,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Frog_3400_Ship_8441
747,922,survey-html-form,17,319895,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,17024.799999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_8584_Bird_1955
748,923,survey-html-form,18,333485,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,13567.600000023842,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_6648_Deer_6617
749,924,survey-html-form,19,349090,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,15565.399999976158,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_5261_Truck_2184
750,925,survey-html-form,20,362198,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,13070.900000095367,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_6102_Horse_4538
751,926,survey-html-form,21,385762,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,23525.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_6940_Dog_8079
752,927,survey-html-form,22,397347,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,11561.699999928474,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_2531_Cat_7015
753,928,survey-html-form,23,407707,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,10338.300000071526,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_5925_Deer_9981
754,929,survey-html-form,24,419764,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,12033.300000071526,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Dog_9939_Ship_2604
755,930,survey-html-form,25,434117,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,14328.699999928474,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Frog_3349_Horse_1560
756,931,survey-html-form,26,447066,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,12910.299999952316,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_9515_Horse_2888
757,932,survey-html-form,27,460246,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,13140.200000047684,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Frog_3588_Ship_404
758,933,survey-html-form,28,471240,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,10956.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Frog_3160_Truck_7113
759,934,survey-html-form,29,481121,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,9859.800000071526,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Horse_3327_Ship_9834
760,935,survey-html-form,30,496070,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,14925.899999976158,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Bird_2746_Ship_5257
761,936,survey-html-form,31,509926,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,13820.200000047684,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_4128_Cat_205
762,937,survey-html-form,32,522629,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,12680.199999928474,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_7831_Ship_2196
763,938,survey-html-form,33,540341,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,17675.199999928474,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_3203_Ship_3821
764,939,survey-html-form,34,553309,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,12929.700000047684,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_6464_Dog_6904
765,940,survey-html-form,35,566562,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,13231.600000023842,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_3258_Truck_3141
766,941,survey-html-form,36,583063,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,16466.300000071526,,,"{""select"":""select0.4""}",,,,,,,rerun_select_shuffled,Airplane_8812_Bird_3076
767,942,survey-html-form,37,592524,npmbh0a37wy61dk,633e13ba656728259b9f46cb,6,9419.300000071526,,,"{""select"":""select0.5""}",,,,,,,rerun_select_shuffled,Frog_3400_Ship_8441
768,950,survey-html-form,6,456557,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,10587.399999976158,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Bird_5771_Truck_1344
769,951,survey-html-form,7,468025,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,11448.100000023842,,,"{""select"":""select0.0""}",,,,,,,select_shuffled,Automobile_5132_Truck_4770
770,952,survey-html-form,8,478887,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,10843.5,,,"{""select"":""select0.1""}",,,,,,,select_shuffled,Dog_6224_Frog_617
771,953,survey-html-form,9,485902,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,6995.100000023842,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Dog_6214_Horse_5953
772,954,survey-html-form,10,542039,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,56118.0,,,"{""select"":""select0.8""}",,,,,,,select_shuffled,Cat_426_Dog_8766
773,955,survey-html-form,11,557188,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,15138.100000023842,,,"{""select"":""select0.9""}",,,,,,,select_shuffled,Airplane_4606_Ship_5355
774,956,survey-html-form,12,570795,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,13588.0,,,"{""select"":""select1.0""}",,,,,,,select_shuffled,Deer_1300_Frog_6731
775,957,survey-html-form,13,578750,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,7937.5,,,"{""select"":""select0.8""}",,,,,,,select_shuffled,Bird_7348_Cat_6202
776,958,survey-html-form,14,589782,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,11009.5,,,"{""select"":""select0.1""}",,,,,,,select_shuffled,Bird_776_Ship_711
777,959,survey-html-form,15,599059,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,9257.200000047684,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Frog_512_Horse_1477
778,960,survey-html-form,16,624213,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,25137.39999997616,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_9924_Truck_9552
779,961,survey-html-form,17,634561,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,10328.300000071526,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Bird_4873_Deer_4677
780,962,survey-html-form,18,668611,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,34030.800000071526,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_9807_Horse_7456
781,963,survey-html-form,19,676894,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,8274.299999952316,,,"{""select"":""select0.2""}",,,,,,,select_shuffled,Bird_4535_Cat_4652
782,964,survey-html-form,20,714093,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,37180.10000002384,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_2840_Frog_3427
783,965,survey-html-form,21,720427,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,6315.200000047684,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_7115_Horse_4019
784,966,survey-html-form,22,744038,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,23593.700000047684,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_9830_Bird_5118
785,967,survey-html-form,23,752116,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,8058.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_8935_Cat_8658
786,968,survey-html-form,24,760537,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,8404.100000023842,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_7487_Bird_9825
787,969,survey-html-form,25,790637,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,30090.699999928474,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Frog_4179_Horse_2959
788,970,survey-html-form,26,798531,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,7872.699999928474,,,"{""select"":""select0.2""}",,,,,,,select_shuffled,Cat_608_Frog_1985
789,971,survey-html-form,27,806976,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,8427.300000071526,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Bird_2856_Dog_5694
790,972,survey-html-form,28,814610,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,7614.600000023842,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Airplane_6970_Truck_9177
791,973,survey-html-form,29,820040,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,5411.899999976158,,,"{""select"":""select0.1""}",,,,,,,select_shuffled,Bird_6925_Frog_1766
792,974,survey-html-form,30,828849,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,8791.100000023842,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Airplane_4557_Automobile_6100
793,975,survey-html-form,31,846834,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,17966.700000047684,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Ship_385_Truck_7661
794,976,survey-html-form,32,917891,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,71039.59999990463,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_4399_Dog_4934
795,977,survey-html-form,33,923670,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,5759.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_8402_Dog_9414
796,978,survey-html-form,34,957221,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,33532.09999990463,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_5888_Dog_6835
797,979,survey-html-form,35,967668,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,10428.199999928474,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Frog_5567_Truck_1114
798,980,survey-html-form,36,975090,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,7403.0,,,"{""select"":""select0.3""}",,,,,,,rerun_select_shuffled,Airplane_4606_Ship_5355
799,981,survey-html-form,37,1078498,668ctnkhk4gcb85,633e13ba656728259b9f46cb,7,103392.20000004768,,,"{""select"":""select0.6""}",,,,,,,rerun_select_shuffled,Deer_9924_Truck_9552
